INST CODE,INSTITUTE NAME,PLACE,DIST,COED,COLLEGE TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF
INSTNS- CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,87035.0,118127,109249.0,118127,116336.0,118127,87035.0,118127,87035.0,118127,115219.0,118127,125424.0,125424,122658.0,125955,87035.0,118127,135000,"ANURAG
UNIVERSITY"
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF
INSTNS- CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,PHD,PHARM - D (M.P.C. STREAM),112795.0,112795,112795.0,112795,112795.0,112795,112795.0,112795,112795.0,112795,112795.0,112795,112795.0,112795,124954.0,124954,112795.0,112795,68000,"ANURAG
UNIVERSITY"
DARE,"DARIPALLY ANANTHA RAMULU COLLOF ENGGAND
TECH",KHAMMAM,KHM,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,90721.0,102983,90721.0,102983,118321.0,118321,90721.0,102983,90721.0,115412,90721.0,102983,118910.0,125521,123357.0,123357,90721.0,102983,50000,JNTUH
DIPS,DHANVANTHARI INST OF PHARM SCI,KOTHAGUDEM,KGM,COED,PVT,2007,PHM,B. PHARMACY (M.P.C. STREAM),53392.0,53392,53392.0,53392,53392.0,53392,53392.0,53392,53392.0,53392,53392.0,53392,53392.0,53392,53392.0,53392,53392.0,53392,52000,JNTUH
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,CIV,CIVIL ENGINEERING,116822.0,116822,116822.0,116822,116822.0,116822,116822.0,116822,116822.0,116822,116822.0,116822,123754.0,123754,116822.0,116822,116822.0,116822,60000,JNTUH
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),83190.0,83190,104904.0,116319,101845.0,114926,83190.0,83190,108603.0,108603,106539.0,106539,125960.0,125960,125123.0,125123,83190.0,106696,60000,JNTUH
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),78348.0,78348,102271.0,102271,93932.0,113973,78348.0,102768,91152.0,104734,89876.0,89876,125361.0,125377,115797.0,115797,80987.0,96187,60000,JNTUH
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,CSE,COMPUTER SCIENCE AND ENGINEERING,49766.0,56552,116420.0,116420,110286.0,118086,106731.0,106731,118135.0,118135,110840.0,117211,124200.0,125482,118536.0,125243,69482.0,84053,60000,JNTUH
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,76127.0,76127,98109.0,110221,115907.0,115907,100699.0,100699,95730.0,95730,114260.0,114260,125758.0,125758,122510.0,122510,84032.0,114310,60000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),71997.0,80077,99866.0,109006,89586.0,109290,71997.0,80077,90285.0,103146,76232.0,116232,125200.0,125200,124115.0,124115,75649.0,85876,60000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,50391.0,50391,116284.0,116284,116023.0,116023,50391.0,50391,98349.0,104998,110857.0,110857,125383.0,126115,118731.0,122961,69613.0,69613,60000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",63120.0,63120,107132.0,112531,92250.0,92250,82588.0,82588,90403.0,90403,68314.0,101708,124125.0,124125,71283.0,71283,90836.0,90836,60000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,57794.0,77795,115243.0,115243,114088.0,115392,57794.0,77795,113874.0,115973,117450.0,117450,117689.0,119613,94994.0,94994,109479.0,109479,60000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,112598.0,113601,112598.0,113601,112598.0,113601,112598.0,113601,112598.0,113601,112598.0,113601,112598.0,123356,112598.0,113601,112598.0,113601,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CIV,CIVIL ENGINEERING,113778.0,113778,113778.0,113778,113778.0,113778,113778.0,113778,113778.0,113778,113778.0,113778,123162.0,123162,113778.0,113778,113778.0,113778,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),82191.0,109107,109836.0,117926,82191.0,109107,82191.0,109107,91188.0,109107,82191.0,114655,122647.0,124418,116462.0,122292,82191.0,109107,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),80077.0,80077,114481.0,116329,93662.0,107549,80077.0,80077,105973.0,112854,80077.0,80077,121926.0,122860,125999.0,125999,104919.0,112570,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,51499.0,51499,116248.0,116591,118471.0,118471,51499.0,51499,116874.0,116874,92030.0,117423,124534.0,125084,124480.0,125006,109507.0,109507,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",89594.0,112423,89594.0,115853,89594.0,112423,89594.0,112423,116549.0,116549,98772.0,112423,121829.0,125726,123207.0,123207,116996.0,116996,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,95372.0,110854,117899.0,117899,95372.0,116319,95372.0,110854,110934.0,110934,110799.0,110854,95372.0,110854,123859.0,123859,95372.0,110854,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,118031.0,118031,118031.0,118031,118031.0,118031,118031.0,118031,118031.0,118031,118031.0,118031,122577.0,122577,118031.0,118031,118031.0,118031,60000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,90870.0,90870,90870.0,90870,110984.0,110984,90870.0,90870,125552.0,125552,90870.0,90870,125813.0,125813,119265.0,124890,90870.0,90870,100000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,101703.0,101703,115854.0,116218,108938.0,108938,102731.0,102731,116261.0,116261,105876.0,107397,103388.0,103388,101703.0,113140,101703.0,101703,100000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",88656.0,88656,121949.0,121949,125813.0,125813,88656.0,88656,97581.0,97581,111958.0,111958,123152.0,124198,118790.0,118790,88656.0,88656,100000,JNTUH
GCPK,GEETHANJALI COLL OF PHARM,KEESARA,MDL,COED,PVT,2007,PHD,PHARM - D (M.P.C. STREAM),42882.0,45464,42882.0,45464,42882.0,45464,42882.0,45464,42882.0,45464,42882.0,45464,42882.0,45464,42882.0,45464,42882.0,45464,110000,JNTUH
GCPK,GEETHANJALI COLL OF PHARM,KEESARA,MDL,COED,PVT,2007,PHM,B. PHARMACY (M.P.C. STREAM),125995.0,125995,125995.0,125995,125995.0,125995,125995.0,125995,125995.0,125995,125995.0,125995,125995.0,125995,125995.0,125995,125995.0,125995,70000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CIV,CIVIL ENGINEERING,99908.0,99908,116541.0,121597,115072.0,115072,99908.0,99908,99908.0,115072,115072.0,115072,125202.0,125202,126003.0,126003,99908.0,99908,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),23994.0,24243,29396.0,84091,40019.0,52266,23994.0,24243,37387.0,43175,72866.0,72866,86005.0,122234,76541.0,76541,26561.0,26561,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),25663.0,29963,57511.0,72957,38902.0,41323,25663.0,29963,38048.0,51903,53906.0,60118,85734.0,111394,58218.0,92811,25663.0,29963,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,19495.0,19495,38954.0,39522,31794.0,31794,39254.0,39254,25439.0,34792,59088.0,59088,53558.0,58628,58656.0,65123,22331.0,22331,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",23870.0,26362,46813.0,53428,37019.0,39702,87749.0,87749,35648.0,52530,79172.0,87008,64911.0,95562,71106.0,121341,23976.0,26362,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),31573.0,33667,99895.0,99895,43935.0,51373,31573.0,33667,52670.0,56618,86768.0,88661,110139.0,110183,80797.0,115033,31573.0,38055,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,45673.0,45673,116064.0,116064,62899.0,64699,63779.0,68924,64489.0,64489,110284.0,116113,120737.0,121643,95239.0,122883,49995.0,49995,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,67066.0,68924,111474.0,111474,114341.0,118052,104857.0,104857,102385.0,116695,67066.0,122524,124434.0,124434,100574.0,101381,67066.0,117990,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,64639.0,111172,64639.0,111172,107635.0,111172,64639.0,111172,99616.0,117377,64639.0,111172,124815.0,124815,125968.0,125968,64639.0,111172,120000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),39766.0,67766,113713.0,114977,114656.0,114868,92511.0,92511,92442.0,116263,114445.0,114445,91001.0,124379,123546.0,125858,87855.0,97186,70000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006,CSE,COMPUTER SCIENCE AND ENGINEERING,44652.0,52446,111967.0,111967,101752.0,108919,100355.0,100355,95628.0,116726,64755.0,101572,124839.0,125349,121872.0,121872,79704.0,79704,70000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",68184.0,68184,112843.0,112843,111330.0,115070,82351.0,115560,113303.0,117920,102799.0,102799,123456.0,123574,124260.0,124260,97343.0,102805,70000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,58271.0,61153,93170.0,93170,97269.0,109161,58271.0,61153,115641.0,115641,58271.0,85566,122614.0,122614,125965.0,125965,105772.0,110811,70000,JNTUH
GLWC,"GOKARAJU LAILAVATHI WOMENS ENGINEERING
COLLEGE",BACHUPALLY,MDL,GIRLS,PVT,2021,CSE,COMPUTER SCIENCE AND ENGINEERING,,18403,,42906,,29083,,27888,,27880,,67582,,79963,,85861,,19404,70000,OU
GLWC,"GOKARAJU LAILAVATHI WOMENS ENGINEERING
COLLEGE",BACHUPALLY,MDL,GIRLS,PVT,2021,INF,INFORMATION TECHNOLOGY,,24869,,72190,,41960,,44787,,43758,,84747,,119606,,122284,,24869,70000,OU
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,24941.0,27804,61546.0,95211,42553.0,44550,77159.0,77159,33062.0,35595,37997.0,75582,81376.0,121337,51817.0,90392,24941.0,27804,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,CIV,CIVIL ENGINEERING,101099.0,106952,118199.0,118199,101099.0,111472,101099.0,106952,114606.0,118465,124935.0,124935,124943.0,124943,124597.0,124597,101099.0,106952,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),19196.0,20465,37039.0,64794,36461.0,43337,19196.0,20465,28967.0,35413,64791.0,64791,65535.0,68242,43759.0,44848,19610.0,21147,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,13503.0,16654,33483.0,46843,22008.0,24506,66322.0,66322,22788.0,22788,38936.0,44887,43637.0,60027,27011.0,53705,15497.0,16654,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",17568.0,18012,40382.0,57046,28818.0,32124,17568.0,18012,27096.0,27096,56632.0,89869,59531.0,79469,40936.0,40936,19249.0,19535,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,30249.0,30249,73835.0,99545,62188.0,71584,30249.0,60969,47124.0,58981,113679.0,113679,100057.0,100057,66528.0,102646,37881.0,48650,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,65670.0,65670,113974.0,113974,110392.0,110392,65670.0,65670,104896.0,109314,117267.0,117267,123880.0,126028,89043.0,114902,87741.0,113443,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,18135.0,18135,41156.0,71704,33542.0,33542,18135.0,18135,29536.0,29536,48948.0,76781,61484.0,84611,52152.0,52152,18135.0,24400,120000,JNTUH
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),79816.0,93161,79816.0,93161,116510.0,116510,79816.0,93161,114116.0,114116,98939.0,98939,125566.0,125652,125212.0,125212,79816.0,93161,50000,JNTUH
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,63719.0,63719,63719.0,108435,107259.0,111463,63719.0,63719,83775.0,84164,96300.0,96300,123856.0,124865,101310.0,101310,63719.0,63719,50000,JNTUH
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",87663.0,87663,107392.0,108243,117593.0,117593,87663.0,87663,114116.0,117888,113282.0,113282,125582.0,125582,120508.0,120508,87663.0,87663,50000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND
SCI",SHAIKPET,HYD,GIRLS,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),,6309,,20079,,9853,,18582,,10328,,18747,,23263,,20889,,6381,100000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND
SCI",SHAIKPET,HYD,GIRLS,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,,4687,,10359,,6112,,4687,,6147,,9352,,17565,,18057,,5191,100000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND
SCI",SHAIKPET,HYD,GIRLS,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",,5815,,16956,,8117,,5815,,7100,,14989,,22673,,18016,,5848,100000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND
SCI",SHAIKPET,HYD,GIRLS,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,12631,,49208,,21416,,99472,,26933,,50962,,56123,,47197,,13183,100000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND
SCI",SHAIKPET,HYD,GIRLS,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,,33299,,84027,,60533,,33299,,56574,,79533,,118756,,84202,,49147,100000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND
SCI",SHAIKPET,HYD,GIRLS,PVT,1997,ETM,ELECTRONICS AND TELEMATICS,,32635,,63543,,52320,,46187,,63464,,66771,,123035,,119648,,42908,100000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND
SCI",SHAIKPET,HYD,GIRLS,PVT,1997,INF,INFORMATION TECHNOLOGY,,7475,,22277,,12896,,16178,,11186,,21687,,37648,,37809,,8133,100000,JNTUH
GPRP,G P R COLLEGE OF PHARMACY,MEHDIPATNAM,HYD,COED,PVT,1995,PHD,PHARM - D (M.P.C. STREAM),88679.0,88679,88679.0,88679,88679.0,88679,88679.0,88679,88679.0,88679,88679.0,88679,88679.0,88679,88679.0,88679,88679.0,88679,68000,OU
GPRP,G P R COLLEGE OF PHARMACY,MEHDIPATNAM,HYD,COED,PVT,1995,PHM,B. PHARMACY (M.P.C. STREAM),98827.0,98827,98827.0,98827,98827.0,98827,98827.0,98827,98827.0,98827,98827.0,98827,98827.0,98827,98827.0,98827,98827.0,98827,90000,OU
GRCP,GOKARAJU RANGARAJU COLLEGE OF PHARMACY,BACHUPALLI,MDL,COED,PVT,2003,PHM,B. PHARMACY (M.P.C. STREAM),22087.0,104426,109091.0,109091,22087.0,104426,22087.0,104426,104426.0,104426,22087.0,104426,22087.0,104426,22087.0,104426,22087.0,104426,65000,OU
GRRR,"GOKARAJU RANGARAJU INSTITUTE OF ENGG AND
TECH",MIYAPUR,MDL,COED,PVT,1997,CIV,CIVIL ENGINEERING,15721.0,48842,116791.0,116791,113423.0,113423,15721.0,48842,113778.0,115988,91979.0,104445,101105.0,124025,78032.0,118326,102358.0,102358,130000,JNTUH
GRRR,"GOKARAJU RANGARAJU INSTITUTE OF ENGG AND
TECH",MIYAPUR,MDL,COED,PVT,1997,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,8486.0,8905,19526.0,29174,11150.0,12965,37700.0,37700,13377.0,15530,16686.0,16686,28876.0,33596,27490.0,48176,9231.0,10014,130000,JNTUH
GRRR,"GOKARAJU RANGARAJU INSTITUTE OF ENGG AND
TECH",MIYAPUR,MDL,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),6745.0,7345,14737.0,17799,9044.0,11064,10971.0,10971,10029.0,12264,16678.0,22304,23770.0,28336,21584.0,33105,6745.0,7345,130000,JNTUH
GRRR,"GOKARAJU RANGARAJU INSTITUTE OF ENGG AND
TECH",MIYAPUR,MDL,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,5127.0,5244,10484.0,11525,7809.0,8477,9427.0,9427,7155.0,9084,8871.0,16153,17384.0,18844,15949.0,24747,5543.0,5551,130000,JNTUH
GRRR,"GOKARAJU RANGARAJU INSTITUTE OF ENGG AND
TECH",MIYAPUR,MDL,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",6094.0,6348,14474.0,19581,8982.0,10603,19218.0,19218,9102.0,12823,14730.0,16647,21722.0,23404,19739.0,30912,6094.0,6904,130000,JNTUH
GRRR,"GOKARAJU RANGARAJU INSTITUTE OF ENGG AND
TECH",MIYAPUR,MDL,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,10884.0,11992,25827.0,30914,16227.0,19022,10884.0,45720,17692.0,19087,36138.0,36138,42710.0,46934,29413.0,29413,11924.0,11992,130000,JNTUH
GRRR,"GOKARAJU RANGARAJU INSTITUTE OF ENGG AND
TECH",MIYAPUR,MDL,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,24103.0,33786,112104.0,112104,51380.0,64643,24103.0,33786,37390.0,58985,98529.0,98529,80010.0,104469,43508.0,43508,40316.0,40316,130000,JNTUH
GRRR,"GOKARAJU RANGARAJU INSTITUTE OF ENGG AND
TECH",MIYAPUR,MDL,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,8176.0,8761,23026.0,23720,12825.0,13212,18185.0,18185,11969.0,15122,23559.0,28574,29317.0,33082,21990.0,32257,8176.0,9114,130000,JNTUH
GRRR,"GOKARAJU RANGARAJU INSTITUTE OF ENGG AND
TECH",MIYAPUR,MDL,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,20708.0,73861,107754.0,107754,105499.0,105499,93651.0,93651,114975.0,115170,85813.0,85813,120333.0,120333,83240.0,83240,69516.0,74636,130000,JNTUH
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,24330.0,24330,64252.0,64252,39420.0,44818,111952.0,111952,36117.0,55207,42699.0,42699,80878.0,125461,25142.0,89749,27414.0,27414,120000,JNTUH
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,105681.0,105681,108428.0,108428,107838.0,107838,105681.0,105681,108428.0,118465,105681.0,105681,126084.0,126084,124615.0,124615,105681.0,105681,120000,JNTUH
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),14226.0,24594,52393.0,55266,38479.0,41725,76556.0,76556,33778.0,45384,37081.0,37081,71131.0,71131,34862.0,78888,23469.0,27927,120000,JNTUH
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),22986.0,22986,37374.0,56545,34143.0,34717,22986.0,85741,34881.0,39752,54257.0,60620,63118.0,82601,47236.0,48234,24143.0,24332,120000,JNTUH
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,15332.0,16500,33331.0,48011,26427.0,26427,40083.0,65371,25224.0,36053,34192.0,43620,42951.0,42951,24154.0,45776,18297.0,18563,120000,JNTUH
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",22753.0,22753,40197.0,40484,31249.0,36536,22753.0,22753,28846.0,40793,38762.0,52690,59255.0,85196,40307.0,71282,22753.0,23480,120000,JNTUH
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),29172.0,29790,70154.0,104073,51797.0,62499,29172.0,66290,52089.0,58331,60746.0,60746,107995.0,121289,58917.0,114620,32306.0,32306,120000,JNTUH
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,47324.0,48343,99387.0,102750,65953.0,65953,58631.0,58631,57569.0,63822,96851.0,108864,120835.0,125767,81533.0,112769,49126.0,49776,120000,JNTUH
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,72416.0,72416,116404.0,116404,122014.0,122014,72416.0,121279,111596.0,121360,112435.0,121656,123563.0,123563,109491.0,119959,107905.0,116062,120000,JNTUH
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,22758.0,22758,47630.0,47630,39321.0,41019,22758.0,22758,29379.0,39247,48332.0,68677,69083.0,108848,39146.0,76084,22758.0,28278,120000,JNTUH
